iso_code,continent,location,date,new_deaths_per_million,new_deaths_per_million_uk,new_deaths_per_million_j,total_deaths_per_million,total_deaths_per_million_uk,total_deaths_per_million_j,new_cases_per_million,new_cases_per_million_j,new_cases_per_million_uk,new_cases_j,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,iso_code_uk,continent_uk,location_uk,total_cases_uk,new_cases_uk,new_cases_smoothed_uk,total_deaths_uk,new_deaths_uk,new_deaths_smoothed_uk,total_cases_per_million_uk,new_cases_per_million_uk,new_cases_smoothed_per_million_uk,total_deaths_per_million_uk,new_deaths_per_million_uk,new_deaths_smoothed_per_million_uk,iso_code_j,continent_j,location_j,total_cases_j,new_cases_j,new_cases_smoothed_j,total_deaths_j,new_deaths_j,new_deaths_smoothed_j,total_cases_per_million_j,new_cases_smoothed_per_million_j,total_deaths_per_million_j,new_deaths_per_million_j,new_deaths_smoothed_per_million_j
AUS,Oceania,Australia,2020-08-02,0.504,0.073,0,8.57,604.834,8.036,16.403,10.559,10.893,1331,18318,423,483.286,221,13,8.571,710.324,18.741,8.57,0.504,0.332,GBR,Europe,United Kingdom,305268,743,751.714,41254,5,13.714,4475.604,10.893,11.021,604.834,0.073,0.201,JPN,Asia,Japan,39121,1331,1230.571,1013,0,2.143,310.359,9.763,8.036,0,0.017
AUS,Oceania,Australia,2020-08-03,0.427,0.015,0.04,8.996,604.849,8.076,15.976,7.656,13.767,965,18730,412,489.571,232,11,9.286,726.301,18.984,8.996,0.427,0.36,GBR,Europe,United Kingdom,306207,939,788,41255,1,13.429,4489.37,13.767,11.553,604.849,0.015,0.197,JPN,Asia,Japan,40086,965,1282.714,1018,5,2.714,318.015,10.176,8.076,0.04,0.022
AUS,Oceania,Australia,2020-08-04,0.582,0.264,0.04,9.578,605.113,8.116,27.726,9.885,9.823,1246,19445,715,551.857,247,15,10.143,754.027,21.4,9.578,0.582,0.393,GBR,Europe,United Kingdom,306877,670,805.571,41273,18,13,4499.193,9.823,11.811,605.113,0.264,0.191,JPN,Asia,Japan,41332,1246,1320,1023,5,3,327.9,10.472,8.116,0.04,0.024
AUS,Oceania,Australia,2020-08-05,0.31,0.205,0.056,9.888,605.318,8.171,17.256,10.75,13.107,1355,19890,445,513.143,255,8,9.429,771.282,19.898,9.888,0.31,0.366,GBR,Europe,United Kingdom,307771,894,819.143,41287,14,10.143,4512.301,13.107,12.01,605.318,0.205,0.149,JPN,Asia,Japan,42687,1355,1332.143,1030,7,3.429,338.649,10.568,8.171,0.056,0.027
AUS,Oceania,Australia,2020-08-06,0.427,0.264,0.048,10.315,605.582,8.219,14.813,11.781,13.928,1485,20272,382,481.286,266,11,10,786.095,18.663,10.315,0.427,0.388,GBR,Europe,United Kingdom,308721,950,833.857,41305,18,12.714,4526.229,13.928,12.225,605.582,0.264,0.186,JPN,Asia,Japan,44172,1485,1357.429,1036,6,4.143,350.43,10.769,8.219,0.048,0.033
AUS,Oceania,Australia,2020-08-07,0.465,0.176,0.056,10.78,605.758,8.274,16.519,12.733,12.785,1605,20698,426,488.286,278,12,11,802.615,18.934,10.78,0.465,0.427,GBR,Europe,United Kingdom,309593,872,832.714,41317,12,11.571,4539.013,12.785,12.209,605.758,0.176,0.17,JPN,Asia,Japan,45777,1605,1360.143,1043,7,4.286,363.163,10.79,8.274,0.056,0.034
AUS,Oceania,Australia,2020-08-08,0.659,0.044,0.008,11.439,605.802,8.282,14.968,12.463,11.128,1571,21084,386,455.571,295,17,12.429,817.583,17.666,11.439,0.659,0.482,GBR,Europe,United Kingdom,310352,759,832.429,41320,3,10.143,4550.141,11.128,12.204,605.802,0.044,0.149,JPN,Asia,Japan,47348,1571,1365.429,1044,1,4.429,375.626,10.832,8.282,0.008,0.035
AUS,Oceania,Australia,2020-08-09,0.698,0.073,0.04,12.137,605.875,8.322,12.137,11.432,15.57,1441,21397,313,439.857,313,18,13.143,829.72,17.057,12.137,0.698,0.51,GBR,Europe,United Kingdom,311414,1062,878,41325,5,10.143,4565.711,15.57,12.873,605.875,0.073,0.149,JPN,Asia,Japan,48789,1441,1381.143,1049,5,5.143,387.058,10.957,8.322,0.04,0.041
AUS,Oceania,Australia,2020-08-10,0.698,0.264,0.04,12.835,606.139,8.362,12.254,6.648,11.993,838,21713,316,426.143,331,18,14.143,841.974,16.525,12.835,0.698,0.548,GBR,Europe,United Kingdom,312232,818,860.714,41343,18,12.571,4577.704,11.993,12.619,606.139,0.264,0.184,JPN,Asia,Japan,49627,838,1363,1054,5,5.143,393.706,10.813,8.362,0.04,0.041
AUS,Oceania,Australia,2020-08-11,0.814,0.191,0.056,13.65,606.33,8.417,16.054,5.53,16.831,697,22127,414,383.143,352,21,15,858.028,14.857,13.65,0.814,0.582,GBR,Europe,United Kingdom,313380,1148,929,41356,13,11.857,4594.535,16.831,13.62,606.33,0.191,0.174,JPN,Asia,Japan,50324,697,1284.571,1061,7,5.429,399.236,10.191,8.417,0.056,0.043
AUS,Oceania,Australia,2020-08-12,0.349,0.293,0.04,13.999,606.623,8.457,8.958,7.767,14.793,979,22358,231,352.571,361,9,15.143,866.985,13.672,13.999,0.349,0.587,GBR,Europe,United Kingdom,314389,1009,945.429,41376,20,12.714,4609.329,14.793,13.861,606.623,0.293,0.186,JPN,Asia,Japan,51303,979,1230.857,1066,5,5.143,407.003,9.765,8.457,0.04,0.041
AUS,Oceania,Australia,2020-08-13,0.543,0.264,0.087,14.542,606.887,8.544,14.891,9.298,16.582,1172,22742,384,352.857,375,14,15.571,881.876,13.683,14.542,0.543,0.604,GBR,Europe,United Kingdom,315520,1131,971.286,41394,18,12.714,4625.91,16.582,14.24,606.887,0.264,0.186,JPN,Asia,Japan,52475,1172,1186.143,1077,11,5.857,416.3,9.41,8.544,0.087,0.046
AUS,Oceania,Australia,2020-08-14,0.155,0.161,0.071,14.697,607.048,8.616,11.362,10.758,21.141,1356,23035,293,333.857,379,4,14.429,893.237,12.946,14.697,0.155,0.56,GBR,Europe,United Kingdom,316962,1442,1052.714,41405,11,12.571,4647.052,21.141,15.434,607.048,0.161,0.184,JPN,Asia,Japan,53831,1356,1150.571,1086,9,6.143,427.058,9.128,8.616,0.071,0.049
AUS,Oceania,Australia,2020-08-15,0.659,0.044,0.056,15.356,607.092,8.671,9.772,9.766,14.881,1231,23287,252,314.714,396,17,14.429,903.009,12.204,15.356,0.659,0.56,GBR,Europe,United Kingdom,317977,1015,1089.286,41408,3,12.571,4661.933,14.881,15.97,607.092,0.044,0.184,JPN,Asia,Japan,55062,1231,1102,1093,7,7,436.824,8.743,8.671,0.056,0.056
AUS,Oceania,Australia,2020-08-16,0.969,0.073,0.087,16.325,607.165,8.758,10.509,8.068,16.23,1017,23558,271,308.714,421,25,15.429,913.518,11.971,16.325,0.969,0.598,GBR,Europe,United Kingdom,319084,1107,1095.714,41413,5,12.571,4678.163,16.23,16.065,607.165,0.073,0.184,JPN,Asia,Japan,56079,1017,1041.429,1104,11,7.857,444.892,8.262,8.758,0.087,0.062
AUS,Oceania,Australia,2020-08-17,0.659,0.044,0.119,16.985,607.209,8.877,8.337,5.133,10.453,647,23773,215,294.286,438,17,15.286,921.855,11.412,16.985,0.659,0.593,GBR,Europe,United Kingdom,319797,713,1080.714,41416,3,10.429,4688.616,10.453,15.845,607.209,0.044,0.153,JPN,Asia,Japan,56726,647,1014.143,1119,15,9.286,450.025,8.046,8.877,0.119,0.074
AUS,Oceania,Australia,2020-08-18,0.465,0.176,0.127,17.45,607.385,9.004,8.376,7.267,15.995,916,23989,216,266,450,12,14,930.231,10.315,17.45,0.465,0.543,GBR,Europe,United Kingdom,320888,1091,1072.571,41428,12,10.286,4704.612,15.995,15.725,607.385,0.176,0.151,JPN,Asia,Japan,57642,916,1045.429,1135,16,10.571,457.292,8.294,9.004,0.127,0.084
AUS,Oceania,Australia,2020-08-19,0.504,0.249,0.111,17.954,607.635,9.115,9.578,8.489,11.92,1070,24236,247,268.286,463,13,14.571,939.809,10.403,17.954,0.504,0.565,GBR,Europe,United Kingdom,321701,813,1044.571,41445,17,9.857,4716.531,11.92,15.315,607.635,0.249,0.145,JPN,Asia,Japan,58712,1070,1058.429,1149,14,11.857,465.78,8.397,9.115,0.111,0.094
AUS,Oceania,Australia,2020-08-20,0.349,0.088,0.087,18.303,607.723,9.203,6.631,9.345,17.344,1178,24407,171,237.857,472,9,13.857,946.44,9.223,18.303,0.349,0.537,GBR,Europe,United Kingdom,322884,1183,1052,41451,6,8.143,4733.876,17.344,15.424,607.723,0.088,0.119,JPN,Asia,Japan,59890,1178,1059.286,1160,11,11.857,475.126,8.404,9.203,0.087,0.094
AUS,Oceania,Australia,2020-08-21,0.504,0.029,0.119,18.807,607.752,9.322,7.562,8.227,15.174,1037,24602,195,223.857,485,13,15.143,954.002,8.681,18.807,0.504,0.587,GBR,Europe,United Kingdom,323919,1035,993.857,41453,2,6.857,4749.05,15.174,14.571,607.752,0.029,0.101,JPN,Asia,Japan,60927,1037,1013.714,1175,15,12.714,483.353,8.042,9.322,0.119,0.101
AUS,Oceania,Australia,2020-08-22,0.659,0.264,0.048,19.466,608.016,9.369,8.104,7.806,18.884,984,24811,209,217.714,502,17,15.143,962.106,8.442,19.466,0.659,0.587,GBR,Europe,United Kingdom,325207,1288,1032.857,41471,18,9,4767.934,18.884,15.143,608.016,0.264,0.132,JPN,Asia,Japan,61911,984,978.429,1181,6,12.571,491.159,7.762,9.369,0.048,0.1
AUS,Oceania,Australia,2020-08-23,0.582,0.088,0.071,20.048,608.104,9.441,4.033,5.902,15.292,744,24915,104,193.857,517,15,13.714,966.139,7.517,20.048,0.582,0.532,GBR,Europe,United Kingdom,326250,1043,1023.714,41477,6,9.143,4783.225,15.292,15.009,608.104,0.088,0.134,JPN,Asia,Japan,62655,744,939.429,1190,9,12.286,497.062,7.453,9.441,0.071,0.097
AUS,Oceania,Australia,2020-08-24,0.31,0.059,0.103,20.358,608.162,9.544,5.351,3.911,14.251,493,25053,138,182.857,525,8,12.429,971.49,7.091,20.358,0.31,0.482,GBR,Europe,United Kingdom,327222,972,1060.714,41481,4,9.286,4797.476,14.251,15.551,608.162,0.059,0.136,JPN,Asia,Japan,63148,493,917.429,1203,13,12,500.973,7.278,9.544,0.103,0.095
AUS,Oceania,Australia,2020-08-25,0.931,0.235,0.111,21.289,608.397,9.655,5.855,5.672,17.359,715,25204,151,173.571,549,24,14.143,977.346,6.731,21.289,0.931,0.548,GBR,Europe,United Kingdom,328406,1184,1074,41497,16,9.857,4814.835,17.359,15.746,608.397,0.235,0.145,JPN,Asia,Japan,63863,715,888.714,1217,14,11.714,506.645,7.05,9.655,0.111,0.093
AUS,Oceania,Australia,2020-08-26,0.892,0.235,0.103,22.181,608.632,9.758,4.576,7.164,15.409,903,25322,118,155.143,572,23,15.571,981.921,6.016,22.181,0.892,0.604,GBR,Europe,United Kingdom,329457,1051,1108,41513,16,9.714,4830.244,15.409,16.245,608.632,0.235,0.142,JPN,Asia,Japan,64766,903,864.857,1230,13,11.571,513.809,6.861,9.758,0.103,0.092
AUS,Oceania,Australia,2020-08-27,0.427,0.176,0.087,22.607,608.807,9.845,4.886,6.846,22.344,863,25448,126,148.714,583,11,15.857,986.807,5.767,22.607,0.427,0.615,GBR,Europe,United Kingdom,330981,1524,1156.714,41525,12,10.571,4852.588,22.344,16.959,608.807,0.176,0.155,JPN,Asia,Japan,65629,863,819.857,1241,11,11.571,520.655,6.504,9.845,0.087,0.092
AUS,Oceania,Australia,2020-08-28,0.659,0.132,0.159,23.266,608.939,10.004,3.839,6.95,18.737,876,25547,99,135,600,17,16.429,990.646,5.235,23.266,0.659,0.637,GBR,Europe,United Kingdom,332259,1278,1191.429,41534,9,11.571,4871.325,18.737,17.468,608.939,0.132,0.17,JPN,Asia,Japan,66505,876,796.857,1261,20,12.286,527.605,6.322,10.004,0.159,0.097
AUS,Oceania,Australia,2020-08-29,0.427,0.176,0.087,23.693,609.115,10.091,4.77,6.696,16.259,844,25670,123,122.714,611,11,15.571,995.416,4.759,23.693,0.427,0.604,GBR,Europe,United Kingdom,333368,1109,1165.857,41546,12,10.714,4887.584,16.259,17.093,609.115,0.176,0.157,JPN,Asia,Japan,67349,844,776.857,1272,11,13,534.3,6.163,10.091,0.087,0.103
AUS,Oceania,Australia,2020-08-30,1.59,0.015,0.111,25.283,609.13,10.202,2.947,4.76,25.173,600,25746,76,118.714,652,41,19.286,998.363,4.603,25.283,1.59,0.748,GBR,Europe,United Kingdom,335085,1717,1262.143,41547,1,10,4912.757,25.173,18.505,609.13,0.015,0.147,JPN,Asia,Japan,67949,600,756.286,1286,14,13.714,539.06,6,10.202,0.111,0.109
AUS,Oceania,Australia,2020-08-31,0.194,0.029,0.111,25.477,609.159,10.313,2.831,3.459,20.614,436,25819,73,109.429,657,5,18.857,1001.194,4.243,25.477,0.194,0.731,GBR,Europe,United Kingdom,336491,1406,1324.143,41549,2,9.714,4933.371,20.614,19.414,609.159,0.029,0.142,JPN,Asia,Japan,68385,436,748.143,1300,14,13.857,542.519,5.935,10.313,0.111,0.11
AUS,Oceania,Australia,2020-09-01,0.233,0.044,0.111,25.709,609.203,10.424,4.033,5.022,18.986,633,25923,104,102.714,663,6,16.286,1005.227,3.983,25.709,0.233,0.632,GBR,Europe,United Kingdom,337786,1295,1340,41552,3,7.857,4952.357,18.986,19.646,609.203,0.044,0.115,JPN,Asia,Japan,69018,633,736.429,1314,14,13.857,547.541,5.842,10.424,0.111,0.11
AUS,Oceania,Australia,2020-09-02,0.582,0.147,0.103,26.291,609.35,10.528,4.886,4.697,22.138,592,26049,126,103.857,678,15,15.143,1010.112,4.027,26.291,0.582,0.587,GBR,Europe,United Kingdom,339296,1510,1405.571,41562,10,7,4974.496,22.138,20.607,609.35,0.147,0.103,JPN,Asia,Japan,69610,592,692,1327,13,13.857,552.238,5.49,10.528,0.103,0.11
AUS,Oceania,Australia,2020-09-03,2.288,0.191,0.063,28.579,609.541,10.591,3.374,5.212,25.452,657,26136,87,98.286,737,59,22,1013.486,3.811,28.579,2.288,0.853,GBR,Europe,United Kingdom,341032,1736,1435.857,41575,13,7.143,4999.948,25.452,21.051,609.541,0.191,0.105,JPN,Asia,Japan,70267,657,662.571,1335,8,13.429,557.45,5.256,10.591,0.063,0.107
AUS,Oceania,Australia,2020-09-04,0.427,0.147,0.135,29.005,609.687,10.726,2.753,4.657,28.501,587,26207,71,94.286,748,11,21.143,1016.239,3.656,29.005,0.427,0.82,GBR,Europe,United Kingdom,342976,1944,1531,41585,10,7.286,5028.449,28.501,22.446,609.687,0.147,0.107,JPN,Asia,Japan,70854,587,621.286,1352,17,13,562.107,4.929,10.726,0.135,0.103
AUS,Oceania,Australia,2020-09-05,0.194,0.176,0.071,29.199,609.863,10.797,2.753,4.744,26.581,598,26278,71,86.857,753,5,20.286,1018.993,3.368,29.199,0.194,0.787,GBR,Europe,United Kingdom,344789,1813,1631.571,41597,12,7.286,5055.03,26.581,23.921,609.863,0.176,0.107,JPN,Asia,Japan,71452,598,586.143,1361,9,12.714,566.851,4.65,10.797,0.071,0.101
AUS,Oceania,Australia,2020-09-06,0.349,0.029,0.063,29.548,609.892,10.861,1.667,3.578,43.808,451,26321,43,82.143,762,9,15.714,1020.66,3.185,29.548,0.349,0.609,GBR,Europe,United Kingdom,347777,2988,1813.143,41599,2,7.429,5098.838,43.808,26.583,609.892,0.029,0.109,JPN,Asia,Japan,71903,451,564.857,1369,8,11.857,570.429,4.481,10.861,0.063,0.094
AUS,Oceania,Australia,2020-09-07,0.31,0.044,0.087,29.859,609.936,10.948,2.016,2.309,43.221,291,26373,52,79.143,770,8,16.143,1022.676,3.069,29.859,0.31,0.626,GBR,Europe,United Kingdom,350725,2948,2033.429,41602,3,7.571,5142.059,43.221,29.813,609.936,0.044,0.111,JPN,Asia,Japan,72194,291,544.143,1380,11,11.429,572.737,4.317,10.948,0.087,0.091
AUS,Oceania,Australia,2020-09-08,0.427,0.469,0.143,30.285,610.406,11.091,3.568,4.038,36.096,509,26465,92,77.429,781,11,16.857,1026.244,3.002,30.285,0.427,0.654,GBR,Europe,United Kingdom,353187,2462,2200.143,41634,32,11.714,5178.155,36.096,32.257,610.406,0.469,0.172,JPN,Asia,Japan,72703,509,526.429,1398,18,12,576.775,4.176,11.091,0.143,0.095
AUS,Oceania,Australia,2020-09-09,0.271,0.117,0.111,30.557,610.523,11.202,2.288,4.03,38.984,508,26524,59,67.857,788,7,15.714,1028.532,2.631,30.557,0.271,0.609,GBR,Europe,United Kingdom,355846,2659,2364.286,41642,8,11.429,5217.139,38.984,34.663,610.523,0.117,0.168,JPN,Asia,Japan,73211,508,514.429,1412,14,12.143,580.806,4.081,11.202,0.111,0.096
AUS,Oceania,Australia,2020-09-10,0.349,0.205,0.056,30.906,610.728,11.257,1.551,5.649,42.84,712,26564,40,61.143,797,9,8.571,1030.083,2.371,30.906,0.349,0.332,GBR,Europe,United Kingdom,358768,2922,2533.714,41656,14,11.571,5259.979,42.84,37.147,610.728,0.205,0.17,JPN,Asia,Japan,73923,712,522.286,1419,7,12,586.454,4.143,11.257,0.056,0.095
AUS,Oceania,Australia,2020-09-11,0.233,0.088,0.071,31.138,610.816,11.329,1.667,5.093,51.901,642,26607,43,57.143,803,6,7.857,1031.75,2.216,31.138,0.233,0.305,GBR,Europe,United Kingdom,362308,3540,2761.714,41662,6,11,5311.88,51.901,40.49,610.816,0.088,0.161,JPN,Asia,Japan,74565,642,530.143,1428,9,10.857,591.547,4.206,11.329,0.071,0.086
AUS,Oceania,Australia,2020-09-12,0.271,0.132,0.103,31.41,610.948,11.432,1.706,5.125,51.285,646,26651,44,53.286,810,7,8.143,1033.456,2.066,31.41,0.271,0.316,GBR,Europe,United Kingdom,365806,3498,3002.429,41671,9,10.571,5363.165,51.285,44.019,610.948,0.132,0.155,JPN,Asia,Japan,75211,646,537,1441,13,11.429,596.672,4.26,11.432,0.103,0.091
AUS,Oceania,Australia,2020-09-13,0.233,0.073,0.048,31.642,611.021,11.479,1.59,3.483,48.837,439,26692,41,53,816,6,7.714,1035.046,2.055,31.642,0.233,0.299,GBR,Europe,United Kingdom,369137,3331,3051.429,41676,5,11,5412.001,48.837,44.738,611.021,0.073,0.161,JPN,Asia,Japan,75650,439,535.286,1447,6,11.143,600.155,4.247,11.479,0.048,0.088
AUS,Oceania,Australia,2020-09-15,0.31,0.396,0.103,31.953,611.549,11.638,1.512,4.213,45.508,531,26778,39,44.714,824,8,6.143,1038.381,1.734,31.953,0.31,0.238,GBR,Europe,United Kingdom,374864,3104,3096.714,41712,27,11.143,5495.966,45.508,45.402,611.549,0.396,0.163,JPN,Asia,Japan,76447,531,534.857,1467,13,9.857,606.478,4.243,11.638,0.103,0.078
AUS,Oceania,Australia,2020-09-16,0.31,0.293,0.103,32.263,611.842,11.741,1.357,4.371,58.542,551,26813,35,41.286,832,8,6.286,1039.738,1.601,32.263,0.31,0.244,GBR,Europe,United Kingdom,378857,3993,3287.286,41732,20,12.857,5554.509,58.542,48.196,611.842,0.293,0.189,JPN,Asia,Japan,76998,551,541,1480,13,9.714,610.849,4.292,11.741,0.103,0.077
AUS,Oceania,Australia,2020-09-17,0.194,0.308,0.071,32.457,612.15,11.813,1.861,3.879,49.819,489,26861,48,42.429,837,5,5.714,1041.6,1.645,32.457,0.194,0.222,GBR,Europe,United Kingdom,382255,3398,3355.286,41753,21,13.857,5604.327,49.819,49.193,612.15,0.308,0.203,JPN,Asia,Japan,77487,489,509.143,1489,9,10,614.728,4.039,11.813,0.071,0.079
AUS,Oceania,Australia,2020-09-18,0.271,0.396,0.079,32.728,612.546,11.892,0.931,4.538,63.395,572,26885,24,39.714,844,7,5.857,1042.53,1.54,32.728,0.271,0.227,GBR,Europe,United Kingdom,386579,4324,3467.286,41780,27,16.857,5667.723,63.395,50.835,612.546,0.396,0.247,JPN,Asia,Japan,78059,572,499.143,1499,10,10.143,619.266,3.96,11.892,0.079,0.08
AUS,Oceania,Australia,2020-09-19,0.194,0.396,0.032,32.922,612.942,11.924,0.504,4.728,64.847,596,26898,13,35.286,849,5,5.571,1043.034,1.368,32.922,0.194,0.216,GBR,Europe,United Kingdom,391002,4423,3599.429,41807,27,19.429,5732.569,64.847,52.772,612.942,0.396,0.285,JPN,Asia,Japan,78655,596,492,1503,4,8.857,623.994,3.903,11.924,0.032,0.07
AUS,Oceania,Australia,2020-09-20,0.078,0.264,0.032,33,613.206,11.955,0.543,3.808,57.193,480,26912,14,31.429,851,2,5,1043.577,1.219,33,0.078,0.194,GBR,Europe,United Kingdom,394903,3901,3680.857,41825,18,21.286,5789.763,57.193,53.966,613.206,0.264,0.312,JPN,Asia,Japan,79135,480,497.857,1507,4,8.571,627.802,3.95,11.955,0.032,0.068
AUS,Oceania,Australia,2020-09-21,0.116,0.161,0.056,33.116,613.367,12.011,1.163,2.459,64.084,310,26942,30,29,854,3,5.429,1044.741,1.125,33.116,0.116,0.211,GBR,Europe,United Kingdom,399274,4371,3930.571,41836,11,21.571,5853.847,64.084,57.627,613.367,0.161,0.316,JPN,Asia,Japan,79445,310,504.143,1514,7,8.571,630.262,4,12.011,0.056,0.068
AUS,Oceania,Australia,2020-09-22,0.194,0.542,0.04,33.31,613.91,12.051,1.163,2.626,72.236,331,26972,30,27.714,859,5,5,1045.904,1.075,33.31,0.194,0.194,GBR,Europe,United Kingdom,404201,4927,4191,41873,37,23,5926.083,72.236,61.445,613.91,0.542,0.337,JPN,Asia,Japan,79776,331,475.571,1519,5,7.429,632.888,3.773,12.051,0.04,0.059
AUS,Oceania,Australia,2020-09-23,0.078,0.542,0.048,33.387,614.452,12.098,0.31,1.737,90.606,219,26980,8,23.857,861,2,4.143,1046.214,0.925,33.387,0.078,0.161,GBR,Europe,United Kingdom,410381,6180,4503.429,41910,37,25.429,6016.689,90.606,66.026,614.452,0.542,0.373,JPN,Asia,Japan,79995,219,428.143,1525,6,6.429,634.625,3.397,12.098,0.048,0.051
AUS,Oceania,Australia,2020-09-24,0.31,0.586,0.095,33.698,615.038,12.193,0.776,3.824,97.292,482,27000,20,19.857,869,8,4.571,1046.99,0.77,33.698,0.31,0.177,GBR,Europe,United Kingdom,417017,6636,4966,41950,40,28.143,6113.981,97.292,72.808,615.038,0.586,0.413,JPN,Asia,Japan,80477,482,427.143,1537,12,6.857,638.449,3.389,12.193,0.095,0.054
AUS,Oceania,Australia,2020-09-25,0.039,0.498,0.056,33.736,615.537,12.249,0.62,4.546,100.767,573,27016,16,18.714,870,1,3.714,1047.61,0.726,33.736,0.039,0.144,GBR,Europe,United Kingdom,423890,6873,5330.143,41984,34,29.143,6214.748,100.767,78.146,615.537,0.498,0.427,JPN,Asia,Japan,81050,573,427.286,1544,7,6.429,642.995,3.39,12.249,0.056,0.051
AUS,Oceania,Australia,2020-09-26,0.078,0.513,0.024,33.814,616.05,12.273,0.931,5.069,88.568,639,27040,24,20.286,872,2,3.286,1048.541,0.787,33.814,0.078,0.127,GBR,Europe,United Kingdom,429931,6041,5561.286,42019,35,30.286,6303.316,88.568,81.535,616.05,0.513,0.444,JPN,Asia,Japan,81689,639,433.429,1547,3,6.286,648.064,3.439,12.273,0.024,0.05
AUS,Oceania,Australia,2020-09-27,0.116,0.249,0.024,33.93,616.299,12.297,0.155,3.848,83.525,485,27044,4,18.857,875,3,3.429,1048.696,0.731,33.93,0.116,0.133,GBR,Europe,United Kingdom,435628,5697,5817.857,42036,17,30.143,6386.841,83.525,85.297,616.299,0.249,0.442,JPN,Asia,Japan,82174,485,434.143,1550,3,6.143,651.912,3.444,12.297,0.024,0.049
AUS,Oceania,Australia,2020-09-28,0.271,0.191,0.087,34.202,616.49,12.384,0.427,2.396,59.305,302,27055,11,16.143,882,7,4,1049.123,0.626,34.202,0.271,0.155,GBR,Europe,United Kingdom,439673,4045,5771.286,42049,13,30.429,6446.146,59.305,84.614,616.49,0.191,0.446,JPN,Asia,Japan,82476,302,433,1561,11,6.714,654.308,3.435,12.384,0.087,0.053
AUS,Oceania,Australia,2020-09-29,0.155,1.041,0.056,34.357,617.531,12.439,0.892,4.181,104.74,527,27078,23,15.143,886,4,3.857,1050.014,0.587,34.357,0.155,0.15,GBR,Europe,United Kingdom,446817,7144,6088,42120,71,35.286,6550.886,104.74,89.258,617.531,1.041,0.517,JPN,Asia,Japan,83003,527,461,1568,7,7,658.489,3.657,12.439,0.056,0.056
AUS,Oceania,Australia,2020-09-30,0.078,1.041,0.056,34.434,618.572,12.495,0.698,4.57,104.256,576,27096,18,16.571,888,2,3.857,1050.712,0.643,34.434,0.078,0.15,GBR,Europe,United Kingdom,453928,7111,6221,42191,71,40.143,6655.142,104.256,91.207,618.572,1.041,0.589,JPN,Asia,Japan,83579,576,512,1575,7,7.143,663.058,4.062,12.495,0.056,0.057
AUS,Oceania,Australia,2020-10-01,0.078,0.865,0.063,34.512,619.437,12.558,0.504,5.022,101.426,633,27109,13,15.571,890,2,3,1051.217,0.604,34.512,0.078,0.116,GBR,Europe,United Kingdom,460846,6918,6261.286,42250,59,42.857,6756.568,101.426,91.798,619.437,0.865,0.628,JPN,Asia,Japan,84212,633,533.571,1583,8,6.571,668.08,4.233,12.558,0.063,0.052
AUS,Oceania,Australia,2020-10-02,0.116,0.968,0.079,34.628,620.404,12.638,0.465,4.3,102.247,542,27121,12,15,893,3,3.286,1051.682,0.582,34.628,0.116,0.127,GBR,Europe,United Kingdom,467820,6974,6275.714,42316,66,47.429,6858.815,102.247,92.01,620.404,0.968,0.695,JPN,Asia,Japan,84754,542,529.143,1593,10,7,672.38,4.198,12.638,0.079,0.056
AUS,Oceania,Australia,2020-10-03,0.039,0.718,0.048,34.667,621.123,12.685,0.543,4.554,188.705,574,27135,14,13.571,894,1,3.143,1052.225,0.526,34.667,0.039,0.122,GBR,Europe,United Kingdom,480691,12871,7251.429,42365,49,49.429,7047.52,188.705,106.315,621.123,0.718,0.725,JPN,Asia,Japan,85328,574,519.857,1599,6,7.429,676.933,4.124,12.685,0.048,0.059
AUS,Oceania,Australia,2020-10-05,0.039,0.279,0.032,34.706,621.885,12.725,0.969,2.213,184.658,279,27173,25,16.857,895,1,1.857,1053.698,0.654,34.706,0.039,0.072,GBR,Europe,United Kingdom,516251,12595,10939.714,42417,19,52.571,7568.873,184.658,160.39,621.885,0.279,0.771,JPN,Asia,Japan,86007,279,504.429,1604,4,6.143,682.32,4.002,12.725,0.032,0.049
AUS,Oceania,Australia,2020-10-06,0.078,1.114,0.056,34.783,623,12.781,0.31,3.967,213.262,500,27181,8,14.714,897,2,1.571,1054.009,0.571,34.783,0.078,0.061,GBR,Europe,United Kingdom,530797,14546,11997.143,42493,76,53.286,7782.135,213.262,175.893,623,1.114,0.781,JPN,Asia,Japan,86507,500,500.571,1611,7,6.143,686.287,3.971,12.781,0.056,0.049
AUS,Oceania,Australia,2020-10-10,0.039,1.188,0.024,34.822,627.618,12.915,0.737,5.379,222.367,678,27263,19,18.286,898,1,0.571,1057.188,0.709,34.822,0.039,0.022,GBR,Europe,United Kingdom,591545,15167,15836.286,42808,81,63.286,8672.776,222.367,232.179,627.618,1.188,0.928,JPN,Asia,Japan,88921,678,513.286,1628,3,4.143,705.438,4.072,12.915,0.024,0.033
AUS,Oceania,Australia,2020-10-12,0.039,0.733,0.032,34.861,629.304,12.963,0.969,2.205,204.993,278,27310,25,19.571,899,1,0.571,1059.011,0.759,34.861,0.039,0.022,GBR,Europe,United Kingdom,618408,13982,14593.857,42923,50,72.286,9066.62,204.993,213.964,629.304,0.733,1.06,JPN,Asia,Japan,89635,278,518.286,1634,4,4.286,711.102,4.112,12.963,0.032,0.034
